idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29283            0            0         0-31 mlx5_async0
  1 328       378317      3060225      1429613           32 mlx5_comp0
  2 539       399929      3030474      1507441           33 mlx5_comp1
  3 540       384253      2833949      1527426           34 mlx5_comp2
  4 541       387372      3055625      1522174           35 mlx5_comp3
  5 542       380232      3035128      1507834           36 mlx5_comp4
  6 543       390218      3110920      1547398           37 mlx5_comp5
  7 544       361624      3009417      1460372           38 mlx5_comp6
  8 545       384487      2940005      1522068           39 mlx5_comp7
total        3095715     24075743     12024326
