idx irq        fired       rxpkts       txpkts         cpus name
  0 327          171            0            0         0-31 mlx5_async0
  1 328          605      5959206      3022431           32 mlx5_comp0
  2 539          644      5983584      3028168           33 mlx5_comp1
  3 540          663      5991937      3024355           34 mlx5_comp2
  4 541          653      5935906      3007031           35 mlx5_comp3
  5 542          692      6103947      2992979           36 mlx5_comp4
  6 543          706      6003385      3002095           37 mlx5_comp5
  7 544          696      5932122      2979928           38 mlx5_comp6
  8 545          474      6178909      2978462           39 mlx5_comp7
total           5304     48088996     24035449
