idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29876            0            0         0-31 mlx5_async0
  1 328       392521      3130160      1493202           32 mlx5_comp0
  2 539       395352      3000102      1523200           33 mlx5_comp1
  3 540       384733      2901250      1519101           34 mlx5_comp2
  4 541       394472      3067613      1512136           35 mlx5_comp3
  5 542       372012      3120295      1429844           36 mlx5_comp4
  6 543       378350      2918628      1521294           37 mlx5_comp5
  7 544       381866      3070241      1492901           38 mlx5_comp6
  8 545       390914      2864983      1536229           39 mlx5_comp7
total        3120096     24073272     12027907
