idx irq        fired       rxpkts       txpkts         cpus name
  0 327          157            0            0         0-31 mlx5_async0
  1 328          320      9815861      4029144           32 mlx5_comp0
  2 539          370      7563176      3451551           33 mlx5_comp1
  3 540          364      6906389      4905817           34 mlx5_comp2
  4 541          328      8052851      3824437           35 mlx5_comp3
  5 542          428      9834738      4100427           36 mlx5_comp4
  6 543          390      8199241      3780572           37 mlx5_comp5
  7 544          369      6804310      4916851           38 mlx5_comp6
  8 545          380      7649817      3400909           39 mlx5_comp7
total           3106     64826383     32409708
