idx irq        fired       rxpkts       txpkts         cpus name
  0 327          146            0            0         0-31 mlx5_async0
  1 328            3      8850628      4628558           32 mlx5_comp0
  2 539            0      9260901      4424796           33 mlx5_comp1
  3 540            0      7342863      3249344           34 mlx5_comp2
  4 541           73      7845913      3208142           35 mlx5_comp3
  5 542            0      6336593      3667270           36 mlx5_comp4
  6 543           11      9266182      4219695           37 mlx5_comp5
  7 544            0      8103446      4338350           38 mlx5_comp6
  8 545            3      6600836      4048218           39 mlx5_comp7
total            236     63607362     31784373
