idx irq        fired       rxpkts       txpkts         cpus name
  0 327          153            0            0         0-31 mlx5_async0
  1 328          245      1508898       754852           32 mlx5_comp0
  2 539          306      1492493       753370           33 mlx5_comp1
  3 540          283      1526208       759128           34 mlx5_comp2
  4 541          299      1562889       776768           35 mlx5_comp3
  5 542          299      1470160       739136           36 mlx5_comp4
  6 543          350      1561115       768886           37 mlx5_comp5
  7 544          279      1466432       718184           38 mlx5_comp6
  8 545          341      1516180       753301           39 mlx5_comp7
total           2555     12104375      6023625
