idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328           11      4327604      2235542           32 mlx5_comp0
  2 529            5      4520126      2240153           33 mlx5_comp1
  3 530           20      4319175      2245731           34 mlx5_comp2
  4 531           12      4509076      2264717           35 mlx5_comp3
  5 532           26      4763057      2271120           36 mlx5_comp4
  6 533           49      4793227      2317984           37 mlx5_comp5
  7 534           14      4376094      2166556           38 mlx5_comp6
  8 535           21      4465952      2285828           39 mlx5_comp7
total            285     36074311     18027631
