idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15139            0            0         0-31 mlx5_async0
  1 328       309366      6282908      2961117           32 mlx5_comp0
  2 539       314446      5618573      2937524           33 mlx5_comp1
  3 540       295917      6098447      2995211           34 mlx5_comp2
  4 541       298417      6292427      3027204           35 mlx5_comp3
  5 542       316495      5680158      3025007           36 mlx5_comp4
  6 543       296576      5878951      3082018           37 mlx5_comp5
  7 544       310525      6072735      2926598           38 mlx5_comp6
  8 545       297943      6129283      3068484           39 mlx5_comp7
total        2454824     48053482     24023163
