idx irq        fired       rxpkts       txpkts         cpus name
  0 327          202            0            0         0-31 mlx5_async0
  1 328          959      6126072      3038106           32 mlx5_comp0
  2 539          807      6001991      2920271           33 mlx5_comp1
  3 540          923      6433782      2984746           34 mlx5_comp2
  4 541          434      5866617      3011822           35 mlx5_comp3
  5 542          810      5893612      2977859           36 mlx5_comp4
  6 543          715      5905808      3033524           37 mlx5_comp5
  7 544          856      6088812      2935820           38 mlx5_comp6
  8 545          752      5802306      3129959           39 mlx5_comp7
total           6458     48119000     24032107
