idx irq        fired       rxpkts       txpkts         cpus name
  0 327        10361            0            0         0-31 mlx5_async0
  1 328       315065      7511859      3015068           32 mlx5_comp0
  2 539       265343      9048986      4523097           33 mlx5_comp1
  3 540       304278      6991302      3154591           34 mlx5_comp2
  4 541       289061      7460304      3691188           35 mlx5_comp3
  5 542       283331      8729521      3750852           36 mlx5_comp4
  6 543       278949      6029213      4361852           37 mlx5_comp5
  7 544       293692      6314223      3680599           38 mlx5_comp6
  8 545       295802      7277034      3492825           39 mlx5_comp7
total        2335882     59362442     29670072
