idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            4      3103422      1470134           32 mlx5_comp0
  2 539            9      3022781      1520269           33 mlx5_comp1
  3 540            5      2821229      1533159           34 mlx5_comp2
  4 541           83      2955598      1527428           35 mlx5_comp3
  5 542           13      3001009      1461197           36 mlx5_comp4
  6 543           28      3136443      1475877           37 mlx5_comp5
  7 544            8      2975657      1510180           38 mlx5_comp6
  8 545           15      3059644      1518352           39 mlx5_comp7
total            294     24075783     12016596
