idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      7407963      3635115           32 mlx5_comp0
  2 539            0      7694625      3785467           33 mlx5_comp1
  3 540            0      7572696      3700568           34 mlx5_comp2
  4 541            0      7566332      3538259           35 mlx5_comp3
  5 542            0      7617348      3785127           36 mlx5_comp4
  6 543            0      7880374      3846446           37 mlx5_comp5
  7 544            0      7271194      3940866           38 mlx5_comp6
  8 545            0      7077268      3807805           39 mlx5_comp7
total            127     60087800     30039653
