idx irq        fired       rxpkts       txpkts         cpus name
  0 327          195            0            0         0-31 mlx5_async0
  1 328          909      7200562      2802601           32 mlx5_comp0
  2 539          815      6492085      3717722           33 mlx5_comp1
  3 540          894      7147934      3016794           34 mlx5_comp2
  4 541          497      6652886      3767913           35 mlx5_comp3
  5 542          777      6648059      3213575           36 mlx5_comp4
  6 543          657      6430492      3573063           37 mlx5_comp5
  7 544          801      6838432      3185637           38 mlx5_comp6
  8 545          881      6374158      3594709           39 mlx5_comp7
total           6426     53784608     26872014
