idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      6075938      2882996           32 mlx5_comp0
  2 539            0      5768633      3014330           33 mlx5_comp1
  3 540            0      6058959      2948022           34 mlx5_comp2
  4 541            0      6632998      2791298           35 mlx5_comp3
  5 542            0      5585503      3035740           36 mlx5_comp4
  6 543            0      5895450      3028095           37 mlx5_comp5
  7 544            0      6023437      3318105           38 mlx5_comp6
  8 545            0      6029707      3010220           39 mlx5_comp7
total            127     48070625     24028806
