idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29138            0            0         0-31 mlx5_async0
  1 328       376182      3168991      1495542           32 mlx5_comp0
  2 539       378561      3000518      1507159           33 mlx5_comp1
  3 540       394482      2974579      1512554           34 mlx5_comp2
  4 541       381391      2942205      1507577           35 mlx5_comp3
  5 542       395121      3119392      1484037           36 mlx5_comp4
  6 543       375511      2916671      1511247           37 mlx5_comp5
  7 544       386720      3098475      1491073           38 mlx5_comp6
  8 545       387157      2868704      1517097           39 mlx5_comp7
total        3104263     24089535     12026286
