idx irq        fired       rxpkts       txpkts         cpus name
  0 327        13533            0            0         0-31 mlx5_async0
  1 328       286794      7290750      3568824           32 mlx5_comp0
  2 539       303826      7155469      3130570           33 mlx5_comp1
  3 540       299302      6579318      3295052           34 mlx5_comp2
  4 541       303472      7384957      3034136           35 mlx5_comp3
  5 542       291679      6069018      3597382           36 mlx5_comp4
  6 543       299391      6645453      3282108           37 mlx5_comp5
  7 544       286675      6316320      3747237           38 mlx5_comp6
  8 545       291371      7202252      3646734           39 mlx5_comp7
total        2376043     54643537     27302043
