idx irq        fired       rxpkts       txpkts         cpus name
  0 327        11919            0            0         0-31 mlx5_async0
  1 328       302995      6712858      3373519           32 mlx5_comp0
  2 539       293498      7068387      3413068           33 mlx5_comp1
  3 540       258226      6872819      3242163           34 mlx5_comp2
  4 541       308225      6675797      3376900           35 mlx5_comp3
  5 542       298159      6787725      3339475           36 mlx5_comp4
  6 543       296890      6807726      3424299           37 mlx5_comp5
  7 544       278653      6476672      3428311           38 mlx5_comp6
  8 545       292741      6762248      3473519           39 mlx5_comp7
total        2341306     54164232     27071254
