idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            7      6864302      3504641           32 mlx5_comp0
  2 539           20      6965679      3395983           33 mlx5_comp1
  3 540           14      6964152      3428097           34 mlx5_comp2
  4 541          111      7067630      3488824           35 mlx5_comp3
  5 542           28      6861300      3474005           36 mlx5_comp4
  6 543           78      6959797      3429699           37 mlx5_comp5
  7 544           32      6755823      3503897           38 mlx5_comp6
  8 545           37      7041910      3511510           39 mlx5_comp7
total            455     55480593     27736656
