idx irq        fired       rxpkts       txpkts         cpus name
  0 327          182            0            0         0-31 mlx5_async0
  1 328          691      9183195      4552378           32 mlx5_comp0
  2 529          596      9599661      4792568           33 mlx5_comp1
  3 530          529      9040201      4592265           34 mlx5_comp2
  4 531          586      9702551      4849669           35 mlx5_comp3
  5 532          521      9038013      4521151           36 mlx5_comp4
  6 533          414      9089610      4523168           37 mlx5_comp5
  7 534          582      9498193      4750746           38 mlx5_comp6
  8 535          484      9709593      4856459           39 mlx5_comp7
total           4585     74861017     37438404
