idx irq        fired       rxpkts       txpkts         cpus name
  0 327          157            0            0         0-31 mlx5_async0
  1 328          362      6024164      2992456           32 mlx5_comp0
  2 529          341      5743412      2978843           33 mlx5_comp1
  3 530          351      6522638      2996842           34 mlx5_comp2
  4 531          325      6114307      2987961           35 mlx5_comp3
  5 532          337      5876814      3007699           36 mlx5_comp4
  6 533          320      6284105      3043064           37 mlx5_comp5
  7 534          424      5678222      3019764           38 mlx5_comp6
  8 535          324      5837669      3009804           39 mlx5_comp7
total           2941     48081331     24036433
