idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      4600335      2323489           32 mlx5_comp0
  2 539            0      4395253      2107288           33 mlx5_comp1
  3 540            0      4358222      2299231           34 mlx5_comp2
  4 541            0      4620457      2197860           35 mlx5_comp3
  5 542            0      4217166      2178656           36 mlx5_comp4
  6 543            0      4640587      2308252           37 mlx5_comp5
  7 544            0      4582918      2290311           38 mlx5_comp6
  8 545            0      4645931      2318717           39 mlx5_comp7
total            127     36060869     18023804
