idx irq        fired       rxpkts       txpkts         cpus name
  0 327          173            0            0         0-31 mlx5_async0
  1 328          608      1462462       748709           32 mlx5_comp0
  2 529          571      1490236       752117           33 mlx5_comp1
  3 530          540      1512194       753017           34 mlx5_comp2
  4 531          613      1494556       753993           35 mlx5_comp3
  5 532          521      1559584       748804           36 mlx5_comp4
  6 533          416      1494339       753938           37 mlx5_comp5
  7 534          629      1540126       751920           38 mlx5_comp6
  8 535          520      1538385       760868           39 mlx5_comp7
total           4591     12091882      6023366
