idx irq        fired       rxpkts       txpkts         cpus name
  0 327          186            0            0         0-31 mlx5_async0
  1 328          863      2962868      1502506           32 mlx5_comp0
  2 539          696      3068036      1513312           33 mlx5_comp1
  3 540          771      3093687      1523120           34 mlx5_comp2
  4 541          391      2886381      1513850           35 mlx5_comp3
  5 542          714      3122334      1455655           36 mlx5_comp4
  6 543          573      3026251      1530466           37 mlx5_comp5
  7 544          739      2932542      1453836           38 mlx5_comp6
  8 545          653      2984297      1529916           39 mlx5_comp7
total           5586     24076396     12022661
