idx irq        fired       rxpkts       txpkts         cpus name
  0 327          147            0            0         0-31 mlx5_async0
  1 328            3     10604205      4296618           32 mlx5_comp0
  2 539            0      8732909      4411060           33 mlx5_comp1
  3 540            0      8976122      4312191           34 mlx5_comp2
  4 541          130      9318107      4361479           35 mlx5_comp3
  5 542            6      8905390      5031052           36 mlx5_comp4
  6 543            9      7632106      4513551           37 mlx5_comp5
  7 544            0      8628139      4363522           38 mlx5_comp6
  8 545            8      8727362      4450024           39 mlx5_comp7
total            303     71524340     35739497
