idx irq        fired       rxpkts       txpkts         cpus name
  0 327        14885            0            0         0-31 mlx5_async0
  1 328       288107      6153457      3588928           32 mlx5_comp0
  2 539       306961      6991183      3224592           33 mlx5_comp1
  3 540       311003      7094528      3182158           34 mlx5_comp2
  4 541       307778      6951360      3128923           35 mlx5_comp3
  5 542       299165      6387075      3477050           36 mlx5_comp4
  6 543       298472      6467941      3476450           37 mlx5_comp5
  7 544       284472      7127920      3077196           38 mlx5_comp6
  8 545       300546      6261748      3537873           39 mlx5_comp7
total        2411389     53435212     26693170
