idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328           17      3087773      1537409           32 mlx5_comp0
  2 539           37      3142849      1506296           33 mlx5_comp1
  3 540           31      3052089      1445042           34 mlx5_comp2
  4 541            5      2854147      1471538           35 mlx5_comp3
  5 542           19      3124575      1541357           36 mlx5_comp4
  6 543           15      2958018      1503279           37 mlx5_comp5
  7 544            1      2993411      1500578           38 mlx5_comp6
  8 545           19      2864344      1520105           39 mlx5_comp7
total            271     24077206     12025604
