idx irq        fired       rxpkts       txpkts         cpus name
  0 327        15966            0            0         0-31 mlx5_async0
  1 328       306414      7800002      3699746           32 mlx5_comp0
  2 539       312270      7876263      3638190           33 mlx5_comp1
  3 540       276178      7286127      3973673           34 mlx5_comp2
  4 541       311731      7393754      3818871           35 mlx5_comp3
  5 542       312667      7905156      3358386           36 mlx5_comp4
  6 543       281762      7562673      3887260           37 mlx5_comp5
  7 544       345907      7450431      3592410           38 mlx5_comp6
  8 545       285896      6789575      4066200           39 mlx5_comp7
total        2448791     60063981     30034736
