idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328            4      5860759      2890713           32 mlx5_comp0
  2 539            7      5785413      2926313           33 mlx5_comp1
  3 540            9      5907368      3160139           34 mlx5_comp2
  4 541           88      6065556      3248642           35 mlx5_comp3
  5 542            1      5878789      3035243           36 mlx5_comp4
  6 543           28      6320790      2937269           37 mlx5_comp5
  7 544            4      6500942      2875895           38 mlx5_comp6
  8 545           19      5753909      2950860           39 mlx5_comp7
total            289     48073526     24025074
