idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      3016653      1535479           32 mlx5_comp0
  2 539            0      2976466      1467446           33 mlx5_comp1
  3 540            0      2940989      1565651           34 mlx5_comp2
  4 541            0      2962833      1464848           35 mlx5_comp3
  5 542            0      3139191      1494084           36 mlx5_comp4
  6 543            0      3076726      1475239           37 mlx5_comp5
  7 544            0      2913717      1518150           38 mlx5_comp6
  8 545            0      3077110      1500892           39 mlx5_comp7
total            127     24103685     12021789
