idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            4      7263350      3722326           32 mlx5_comp0
  2 539            4      7452781      3780808           33 mlx5_comp1
  3 540            4      7594548      3767712           34 mlx5_comp2
  4 541          103      7798336      3771074           35 mlx5_comp3
  5 542           12      7548316      3811591           36 mlx5_comp4
  6 543           15      7562713      3759136           37 mlx5_comp5
  7 544            3      7139176      3684064           38 mlx5_comp6
  8 545            7      7728410      3730993           39 mlx5_comp7
total            280     60087630     30027704
