idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      1496360       749928           32 mlx5_comp0
  2 539            3      1431871       754987           33 mlx5_comp1
  3 540            3      1530743       757995           34 mlx5_comp2
  4 541           91      1521941       749121           35 mlx5_comp3
  5 542            5      1425169       756383           36 mlx5_comp4
  6 543           20      1559992       751008           37 mlx5_comp5
  7 544            8      1547565       754910           38 mlx5_comp6
  8 545            7      1599985       750591           39 mlx5_comp7
total            265     12113626      6024923
