idx irq        fired       rxpkts       txpkts         cpus name
  0 327          147            0            0         0-31 mlx5_async0
  1 328           35      1454254       758133           32 mlx5_comp0
  2 539           18      1505604       762599           33 mlx5_comp1
  3 540           10      1602873       760481           34 mlx5_comp2
  4 541           28      1535201       759177           35 mlx5_comp3
  5 542            8      1411530       758619           36 mlx5_comp4
  6 543            9      1472255       740846           37 mlx5_comp5
  7 544            5      1559800       739109           38 mlx5_comp6
  8 545           77      1544997       748461           39 mlx5_comp7
total            337     12086514      6027425
