idx irq        fired       rxpkts       txpkts         cpus name
  0 327          127            0            0         0-31 mlx5_async0
  1 328            0      5859183      2908639           32 mlx5_comp0
  2 539            0      6340976      2866447           33 mlx5_comp1
  3 540            0      6331671      2960334           34 mlx5_comp2
  4 541            0      5845159      3165978           35 mlx5_comp3
  5 542            0      6201357      2928967           36 mlx5_comp4
  6 543            0      5735409      3171441           37 mlx5_comp5
  7 544            0      5922232      2920931           38 mlx5_comp6
  8 545            0      5816556      3100525           39 mlx5_comp7
total            127     48052543     24023262
