idx irq        fired       rxpkts       txpkts         cpus name
  0 327          193            0            0         0-31 mlx5_async0
  1 328         1024      1598129       775814           32 mlx5_comp0
  2 539          802      1593483       786662           33 mlx5_comp1
  3 540          924      1467290       767642           34 mlx5_comp2
  4 541          419      1558548       771171           35 mlx5_comp3
  5 542          857      1447981       704734           36 mlx5_comp4
  6 543          702      1486730       737417           37 mlx5_comp5
  7 544          885      1515592       742628           38 mlx5_comp6
  8 545          733      1441902       735910           39 mlx5_comp7
total           6539     12109655      6021978
