idx irq        fired       rxpkts       txpkts         cpus name
  0 327        14009            0            0         0-31 mlx5_async0
  1 328       294146      6514151      3032469           32 mlx5_comp0
  2 539       304958      5975179      3005407           33 mlx5_comp1
  3 540       305446      5784405      2975890           34 mlx5_comp2
  4 541       290255      5859937      2979495           35 mlx5_comp3
  5 542       306389      5907260      2944305           36 mlx5_comp4
  6 543       291186      5884905      2969220           37 mlx5_comp5
  7 544       300165      6136974      3037770           38 mlx5_comp6
  8 545       293571      6020359      3088893           39 mlx5_comp7
total        2400125     48083170     24033449
