idx irq        fired       rxpkts       txpkts         cpus name
  0 317          406            0            0        32-63 mlx5_async0
  1 318           58      6056009      3139380           16 mlx5_comp0
  2 341            3      5892556      3028070           17 mlx5_comp1
  3 342            0      6344642      2833208           18 mlx5_comp2
  4 343            0      6014666      3050570           19 mlx5_comp3
  5 344           57      6083124      3008525           20 mlx5_comp4
  6 345           13      5671786      2976754           21 mlx5_comp5
  7 346            1      6111395      3048272           22 mlx5_comp6
  8 347           15      5949948      2952611           23 mlx5_comp7
total            553     48124126     24037390
