idx irq        fired       rxpkts       txpkts         cpus name
  0 327          205            0            0         0-31 mlx5_async0
  1 328         1044      1466365       735284           32 mlx5_comp0
  2 539          875      1454896       728845           33 mlx5_comp1
  3 540          913      1489886       735464           34 mlx5_comp2
  4 541          438      1489192       743656           35 mlx5_comp3
  5 542          874      1521523       765416           36 mlx5_comp4
  6 543          716      1608961       775665           37 mlx5_comp5
  7 544          882      1539601       766656           38 mlx5_comp6
  8 545          800      1539391       775257           39 mlx5_comp7
total           6747     12109815      6026243
