idx irq        fired       rxpkts       txpkts         cpus name
  0 317        29725            0            0        32-63 mlx5_async0
  1 318       379487      3025704      1477808           16 mlx5_comp0
  2 341       395455      2872653      1488910           17 mlx5_comp1
  3 342       395415      2935751      1475400           18 mlx5_comp2
  4 343       369451      2914623      1473237           19 mlx5_comp3
  5 344       395063      3103318      1533736           20 mlx5_comp4
  6 345       382922      3101171      1527372           21 mlx5_comp5
  7 346       400701      2977858      1531654           22 mlx5_comp6
  8 347       385252      3187714      1522619           23 mlx5_comp7
total        3133471     24118792     12030736
