idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      1492743       749813           32 mlx5_comp0
  2 539            9      1570276       751733           33 mlx5_comp1
  3 540            5      1478317       742890           34 mlx5_comp2
  4 541          226      1471147       753892           35 mlx5_comp3
  5 542           12      1498049       763302           36 mlx5_comp4
  6 543           29      1558061       752183           37 mlx5_comp5
  7 544           12      1493359       758532           38 mlx5_comp6
  8 545           19      1555362       755284           39 mlx5_comp7
total            440     12117314      6027629
