idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328            3      1570184       727792           32 mlx5_comp0
  2 539            8      1547466       788152           33 mlx5_comp1
  3 540            8      1585873       788485           34 mlx5_comp2
  4 541           95      1445777       759828           35 mlx5_comp3
  5 542            9      1506701       725047           36 mlx5_comp4
  6 543           42      1483697       755687           37 mlx5_comp5
  7 544           15      1471140       729367           38 mlx5_comp6
  8 545           22      1477829       750024           39 mlx5_comp7
total            332     12088667      6024382
