idx irq        fired       rxpkts       txpkts         cpus name
  0 327          199            0            0         0-31 mlx5_async0
  1 328          870      1460955       731105           32 mlx5_comp0
  2 529          892      1512064       740210           33 mlx5_comp1
  3 530          751      1514380       743177           34 mlx5_comp2
  4 531          920      1444486       733231           35 mlx5_comp3
  5 532          713      1523584       767685           36 mlx5_comp4
  6 533          558      1478158       755765           37 mlx5_comp5
  7 534          921      1585561       770564           38 mlx5_comp6
  8 535          657      1568677       779180           39 mlx5_comp7
total           6481     12087865      6020917
