idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           22      1476565       711070           32 mlx5_comp0
  2 539           37      1531854       772200           33 mlx5_comp1
  3 540           25      1408737       730379           34 mlx5_comp2
  4 541           13      1538340       765986           35 mlx5_comp3
  5 542           16      1499910       730324           36 mlx5_comp4
  6 543           14      1590821       786053           37 mlx5_comp5
  7 544           14      1496162       761181           38 mlx5_comp6
  8 545           23      1531557       764774           39 mlx5_comp7
total            293     12073946      6021967
