idx irq        fired       rxpkts       txpkts         cpus name
  0 327          130            0            0         0-31 mlx5_async0
  1 328            8      4616674      2245743           32 mlx5_comp0
  2 539            6      4427440      2207778           33 mlx5_comp1
  3 540            2      4666973      2291706           34 mlx5_comp2
  4 541          109      4136963      2213509           35 mlx5_comp3
  5 542            4      4770180      2296806           36 mlx5_comp4
  6 543           41      4304502      2216649           37 mlx5_comp5
  7 544           12      4749036      2279438           38 mlx5_comp6
  8 545           13      4412335      2268290           39 mlx5_comp7
total            325     36084103     18019919
