idx irq        fired       rxpkts       txpkts         cpus name
  0 327          173            0            0         0-31 mlx5_async0
  1 328          437      7194352      3675015           32 mlx5_comp0
  2 539          462      7193675      3844267           33 mlx5_comp1
  3 540          482      7891327      3729645           34 mlx5_comp2
  4 541          442      7558630      3805458           35 mlx5_comp3
  5 542          482      7712559      3652914           36 mlx5_comp4
  6 543          511      7482686      3725539           37 mlx5_comp5
  7 544          475      7433645      3841721           38 mlx5_comp6
  8 545          500      7628843      3763443           39 mlx5_comp7
total           3964     60095717     30038002
