idx irq        fired       rxpkts       txpkts         cpus name
  0 327          136            0            0         0-31 mlx5_async0
  1 328            9      4715907      2300813           32 mlx5_comp0
  2 539           16      4614195      2305614           33 mlx5_comp1
  3 540            5      4405359      2076884           34 mlx5_comp2
  4 541          103      4533633      2200784           35 mlx5_comp3
  5 542           13      4156899      2192863           36 mlx5_comp4
  6 543           32      4379739      2267956           37 mlx5_comp5
  7 544           10      4604839      2327078           38 mlx5_comp6
  8 545           18      4661569      2355133           39 mlx5_comp7
total            342     36072140     18027125
