idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            0      4967243      2276254           32 mlx5_comp0
  2 539            4      4213186      2174116           33 mlx5_comp1
  3 540           10      4762059      2208174           34 mlx5_comp2
  4 541           89      4303447      2284857           35 mlx5_comp3
  5 542            3      4499491      2196937           36 mlx5_comp4
  6 543           26      4394946      2267249           37 mlx5_comp5
  7 544           13      4744003      2138740           38 mlx5_comp6
  8 545           16      4191524      2480404           39 mlx5_comp7
total            289     36075899     18026731
