idx irq        fired       rxpkts       txpkts         cpus name
  0 327          161            0            0         0-31 mlx5_async0
  1 328          343      5958881      3045893           32 mlx5_comp0
  2 539          378      6352244      3021870           33 mlx5_comp1
  3 540          396      5927015      2972981           34 mlx5_comp2
  4 541          327      5573338      2982284           35 mlx5_comp3
  5 542          387      6085770      3012699           36 mlx5_comp4
  6 543          398      6165471      2988484           37 mlx5_comp5
  7 544          369      5998293      2986931           38 mlx5_comp6
  8 545          397      6009266      3012951           39 mlx5_comp7
total           3156     48070278     24024093
