idx irq        fired       rxpkts       txpkts         cpus name
  0 327        28950            0            0         0-31 mlx5_async0
  1 328       386494      3025933      1491257           32 mlx5_comp0
  2 529       364268      3037372      1511573           33 mlx5_comp1
  3 530       370596      2957789      1501589           34 mlx5_comp2
  4 531       386484      2974662      1499378           35 mlx5_comp3
  5 532       372968      2942173      1508488           36 mlx5_comp4
  6 533       366416      2972173      1503057           37 mlx5_comp5
  7 534       384430      3142916      1492211           38 mlx5_comp6
  8 535       386800      3032279      1517496           39 mlx5_comp7
total        3047406     24085297     12025049
