idx irq        fired       rxpkts       txpkts         cpus name
  0 327          148            0            0         0-31 mlx5_async0
  1 328          241      5709881      2980420           32 mlx5_comp0
  2 539          308      6461253      3007989           33 mlx5_comp1
  3 540          303      6146958      2981434           34 mlx5_comp2
  4 541          308      5925319      2997108           35 mlx5_comp3
  5 542          281      5937587      3008007           36 mlx5_comp4
  6 543          363      5902419      2994581           37 mlx5_comp5
  7 544          297      5704240      3010691           38 mlx5_comp6
  8 545          330      6319974      3051215           39 mlx5_comp7
total           2579     48107631     24031445
