idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328           14      4679753      2192557           32 mlx5_comp0
  2 539           31      4500124      2195685           33 mlx5_comp1
  3 540           21      4666784      2294203           34 mlx5_comp2
  4 541            5      4359174      2246228           35 mlx5_comp3
  5 542           16      4636813      2221111           36 mlx5_comp4
  6 543            5      4237233      2338267           37 mlx5_comp5
  7 544           11      4590254      2332696           38 mlx5_comp6
  8 545           30      4406117      2205516           39 mlx5_comp7
total            261     36076252     18026263
