idx irq        fired       rxpkts       txpkts         cpus name
  0 317        28972            0            0        32-63 mlx5_async0
  1 318       404237      4471748      2235399           16 mlx5_comp0
  2 341       399500      4418311      2255161           17 mlx5_comp1
  3 342       395404      4589214      2228634           18 mlx5_comp2
  4 343       410194      4790380      2121294           19 mlx5_comp3
  5 344       409849      4409465      2278379           20 mlx5_comp4
  6 345       383527      4547923      2310246           21 mlx5_comp5
  7 346       409284      4269202      2324634           22 mlx5_comp6
  8 347       424101      4619624      2270952           23 mlx5_comp7
total        3265068     36115867     18024699
