idx irq        fired       rxpkts       txpkts         cpus name
  0 327          159            0            0         0-31 mlx5_async0
  1 328          374      5961596      2993500           32 mlx5_comp0
  2 539          358      5971057      3018925           33 mlx5_comp1
  3 540          391      5981194      2994958           34 mlx5_comp2
  4 541          347      6233812      3039433           35 mlx5_comp3
  5 542          347      6067268      3007460           36 mlx5_comp4
  6 543          370      6291225      3026202           37 mlx5_comp5
  7 544          368      5713010      2956345           38 mlx5_comp6
  8 545          380      5857426      2992925           39 mlx5_comp7
total           3094     48076588     24029748
