idx irq        fired       rxpkts       txpkts         cpus name
  0 327          211            0            0         0-31 mlx5_async0
  1 328          898      5772036      3019408           32 mlx5_comp0
  2 539          797      5901580      2891113           33 mlx5_comp1
  3 540          867      6301342      3010322           34 mlx5_comp2
  4 541          400      5884815      3043872           35 mlx5_comp3
  5 542          810      5691516      3034202           36 mlx5_comp4
  6 543          622      6267851      3039984           37 mlx5_comp5
  7 544          800      6146774      3000080           38 mlx5_comp6
  8 545          732      6022670      2934443           39 mlx5_comp7
total           6137     47988584     23973424
