idx irq        fired       rxpkts       txpkts         cpus name
  0 327          202            0            0         0-31 mlx5_async0
  1 328          686      5955296      2964494           32 mlx5_comp0
  2 529          702      6288616      3053656           33 mlx5_comp1
  3 530          650      5779596      2952485           34 mlx5_comp2
  4 531          781      5989914      2992879           35 mlx5_comp3
  5 532          671      5631426      3027051           36 mlx5_comp4
  6 533          465      6432669      2973126           37 mlx5_comp5
  7 534          684      6022890      3025475           38 mlx5_comp6
  8 535          576      5958222      3038468           39 mlx5_comp7
total           5417     48058629     24027634
