idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            9      2917110      1457408           32 mlx5_comp0
  2 539           13      3177367      1555070           33 mlx5_comp1
  3 540            0      3074433      1455131           34 mlx5_comp2
  4 541          100      2783006      1528418           35 mlx5_comp3
  5 542           12      2866345      1518854           36 mlx5_comp4
  6 543           24      3136231      1435029           37 mlx5_comp5
  7 544           10      3125182      1563966           38 mlx5_comp6
  8 545           25      3017667      1512117           39 mlx5_comp7
total            321     24097341     12025993
