idx irq        fired       rxpkts       txpkts         cpus name
  0 327        29483            0            0         0-31 mlx5_async0
  1 328       394922      2802708      1481126           32 mlx5_comp0
  2 539       384741      2978075      1475797           33 mlx5_comp1
  3 540       376393      3008619      1483257           34 mlx5_comp2
  4 541       380226      2985939      1477215           35 mlx5_comp3
  5 542       395295      3073428      1516265           36 mlx5_comp4
  6 543       378446      3186260      1524657           37 mlx5_comp5
  7 544       383364      3051690      1539867           38 mlx5_comp6
  8 545       390801      3024862      1529659           39 mlx5_comp7
total        3113671     24111581     12027843
