idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328           14      3007615      1515794           32 mlx5_comp0
  2 539           20      2960088      1502727           33 mlx5_comp1
  3 540           19      3049343      1513786           34 mlx5_comp2
  4 541            1      2956069      1471293           35 mlx5_comp3
  5 542           14      2839448      1522895           36 mlx5_comp4
  6 543            9      3059297      1506951           37 mlx5_comp5
  7 544           12      3055597      1515600           38 mlx5_comp6
  8 545           27      3155172      1477740           39 mlx5_comp7
total            261     24082629     12026786
