idx irq        fired       rxpkts       txpkts         cpus name
  0 327          129            0            0         0-31 mlx5_async0
  1 328           18      6115664      2990802           32 mlx5_comp0
  2 529           32      5612604      2955181           33 mlx5_comp1
  3 530           26      5888211      2943785           34 mlx5_comp2
  4 531            6      6153135      3021150           35 mlx5_comp3
  5 532           13      6355217      3050992           36 mlx5_comp4
  6 533           80      5929802      3041386           37 mlx5_comp5
  7 534           27      5941583      3017647           38 mlx5_comp6
  8 535           55      6060057      3006558           39 mlx5_comp7
total            386     48056273     24027501
