idx irq        fired       rxpkts       txpkts         cpus name
  0 327          138            0            0         0-31 mlx5_async0
  1 328            2      5036222      5901522           32 mlx5_comp0
  2 539           15     10873667      2720661           33 mlx5_comp1
  3 540            6      9430346      3419991           34 mlx5_comp2
  4 541           97     13196296      1514769           35 mlx5_comp3
  5 542            6     12283414      3652679           36 mlx5_comp4
  6 543           29      5532111      6507277           37 mlx5_comp5
  7 544            6      5200863      5849221           38 mlx5_comp6
  8 545           10      6480546      4445125           39 mlx5_comp7
total            309     68033465     34011245
