idx irq        fired       rxpkts       txpkts         cpus name
  0 327          145            0            0         0-31 mlx5_async0
  1 328           19      1544589       775074           32 mlx5_comp0
  2 539           44      1512080       789913           33 mlx5_comp1
  3 540           20      1486319       779239           34 mlx5_comp2
  4 541           12      1433230       792541           35 mlx5_comp3
  5 542            3      1638492       706959           36 mlx5_comp4
  6 543           11      1453320       762644           37 mlx5_comp5
  7 544           15      1579621       642911           38 mlx5_comp6
  8 545           41      1437823       776148           39 mlx5_comp7
total            310     12085474      6025429
