idx irq        fired       rxpkts       txpkts         cpus name
  0 327         5992            0            0         0-31 mlx5_async0
  1 328       261905      8855812      4422602           32 mlx5_comp0
  2 539       286202      6081736      4292293           33 mlx5_comp1
  3 540       287277      9303841      3676271           34 mlx5_comp2
  4 541       289242      8579447      4648578           35 mlx5_comp3
  5 542       276719      8477775      4398118           36 mlx5_comp4
  6 543       276894      8798481      4398556           37 mlx5_comp5
  7 544       305853      7358441      3038391           38 mlx5_comp6
  8 545       277374      8799932      4237324           39 mlx5_comp7
total        2267458     66255465     33112133
