idx irq        fired       rxpkts       txpkts         cpus name
  0 327          152            0            0         0-31 mlx5_async0
  1 328          256      6098664      2965706           32 mlx5_comp0
  2 539          299      6054243      3006545           33 mlx5_comp1
  3 540          317      5746601      2999861           34 mlx5_comp2
  4 541          299      5954888      3017296           35 mlx5_comp3
  5 542          309      6237402      2992736           36 mlx5_comp4
  6 543          365      5995037      3010729           37 mlx5_comp5
  7 544          332      5901924      3016450           38 mlx5_comp6
  8 545          315      6081104      3006077           39 mlx5_comp7
total           2644     48069863     24015400
