idx irq        fired       rxpkts       txpkts         cpus name
  0 327          128            0            0         0-31 mlx5_async0
  1 328            5      1478406       748260           32 mlx5_comp0
  2 529            4      1552113       759550           33 mlx5_comp1
  3 530           19      1556812       750873           34 mlx5_comp2
  4 531            0      1511998       757245           35 mlx5_comp3
  5 532           13      1497080       756925           36 mlx5_comp4
  6 533           33      1472945       748667           37 mlx5_comp5
  7 534           21      1481140       754939           38 mlx5_comp6
  8 535           20      1548954       752794           39 mlx5_comp7
total            243     12099448      6029253
