idx irq        fired       rxpkts       txpkts         cpus name
  0 327        30398            0            0         0-31 mlx5_async0
  1 328       390939      3062595      1499930           32 mlx5_comp0
  2 539       393433      2975480      1509841           33 mlx5_comp1
  3 540       388802      3118570      1490144           34 mlx5_comp2
  4 541       381673      3024818      1514312           35 mlx5_comp3
  5 542       389404      2973303      1505655           36 mlx5_comp4
  6 543       402957      2857094      1499833           37 mlx5_comp5
  7 544       406698      3186125      1496890           38 mlx5_comp6
  8 545       399576      2918458      1515670           39 mlx5_comp7
total        3183880     24116443     12032275
